filename,company,address,date,total
X51006414708.jpg,RESTORAN HWA MUI SUTERA SDN BHD,"50,JALAN SUTERA TANJUNG 5/4 TAMAN SUTERA UTAMA, 81300 SKUDAI JOHOR",29/04/2018,91.5
X51006414715.jpg,RESTORAN HWA MUI SUTERA SDN BHD,"Lot G16, Permas Jaya Jusco",4/22/2018,41.81
X51006414717.jpg,"JEN JEJAKA, TAMAN MALURI","98D ELR, AEON TAMAN MALURI SC",12/4/2018,25.1
X51006414728.jpg,KEK SPAWN OREE,"Lot LGIO, AEON Taman Universiti Jalan shopping Pendidikan, faman No. Universiti 4, 81300 Skudai, Johor",29-Apr-18,13
X51006438346.jpg,HIGH FIVE ENTERPRISE,"Jalan Bidara, Taman Bidara, Selayang 68100, Batu Caves, Selangor",5/4/2018,95.48
X51006466070.jpg,WESTERN EASTERN STATIONERY SDN. BHD,"42-46, JLN SULTAN AZLAN SHAH 51200 KUALA LUMPUR ",26-04-2018,42.88
X51006502534.jpg,Welcome to the Family,"No 16A, Jalan Astaka U8/83, Bukit Jelutang, 40150 Shah Alam, Selangor, 0.6.",10/4/2018,6
X51006502540.jpg,DUPLICATE eee,"No.3, Jalan $821/39,47400 Petaling Jaya Selangor",27/04/2018,109.05
X51006554841.jpg,WISMA YAP TIEH (TAG),NSK TRADE CITY-SELAYANG (62647C-P) LOT 4674 4675 SELAYANG BATU 6,27-10-2017,9
X51006555819.jpg,TAK TAVOICE ADJUSTMENT NOTE,"Jalan Pelabur 23/1, 40400 Shah Alam, Selangor.",23/07/2017,32.39
X51006555833.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",31/08/2017,1.52
X51006555835.jpg,GARDENLA BAKERIES (KL) SDN BHD (139386 X),"Lot 3, Julan Pelabur 23/1, 40300 Shah Alam, Selangor.",29/08/2017,37.9
X51006556610.jpg,PINGHWAI TRADING SDN BHD,"NO.2, JALAN METRO PERDANA TIMUR 11, OFF JALAN KEPONG,",22/08/2017,400
X51006556648.jpg,GARDENIA BAKERIES(KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",26/08/2017,55.14
X51006556654.jpg,GARDENIA BAKERIES (RET SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",13/08/2017,6.42
X51006556657.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",16/08/2017,59.31
X51006556658.jpg,HAKASSAR FRESH MARKET SON BHO,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",15/08/2017,32.13
X51006556723.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",3/8/2017,5.09
X51006556728.jpg,GARDENIA BAKERIES ( KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shat Alam, Selangor.",7/8/2017,60.26
X51006556734.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",4/8/2017,32.46
X51006556740.jpg,MAKASSAR FRESH MARKET SDN BHD,"Lot 3, Jalaiv Pelabur 23/1, 40300 Shah Alfm, Selangor.",1/8/2017,17.05
X51006556806.jpg,HAKASSAR FRESH MARKET SDN BHD,"Jalan Pelabur 23/1, 40300 Alam Selangor.",23/09/2017,14.47
X51006556808.jpg,FRESH MARKET SDN BHD,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",22/09/2017,79.26
X51006556809.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",21/09/2017,43.36
X51006556810.jpg,HAKASSAR FRESH MARKET SON BHD,"Lot 3, Jalan Pelabar 23/1, 40300 Shah Alam, Selangor.",20/09/2017,24.55
X51006556812.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shati Alam, Selangor.",14/05/2017,25.84
X51006556821.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",2/9/2017,48.57
X51006556826.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alum, Selangor.",27/09/2017,28.98
X51006556827.jpg,WAKASSAR FRESH MARKET SDN BHD,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",26/09/2017,53.96
X51006556829.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",24/09/2617,38.55
X51006556851.jpg,GARDENIA BAKERIES (RLASDN BHD (139386 X),"Jalan Petabur 23/1, 40300 Shah Alam, Selangor.",12/9/2017,84.78
X51006556865.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),"Jalan Petabur 23/1, 40300 Shah Alam, Selangor.",6/9/2017,62.82
X51006557115.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",2/10/2017,35.58
X51006557169.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",61/09/2017,5
X51006557173.jpg,GARDENIA BAKERTES (KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Slam, Selangor.",28/10/2017,32.26
X51006557187.jpg,GARDENIA BAKERIES (KLYSDN BHD (139386 X),"Lot3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",16/10/2017,42.25
X51006557194.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",13/10/2017,39.77
X51006557196.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",11/10/2017,27.1
X51006557208.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",7/10/2017,32.12
X51006557209.jpg,GARDENIA BAKERIES (KI) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.",6/10/2017,33.84
X51006557507.jpg,GARDENIA BAKERIES (KL) SDN BHD (139386 X),"Lot 3, Jalan Pelabur 23/1, 40300 Shab Alam, Selangor.",27/10/2017,35.88
X51006619338.jpg,"JALAN KAPAR, MUKIN KAPAR","LOT P.T. 33198, BATU 4 42100 KLANG, SELANGOR",31-01-16,262.2
X51006619346.jpg,KAMASAN PERINDUSTRIAN BALAKONG,"LOT LAGI-B, JALAN KPR 4,",18-04-16,96.9
X51006619503.jpg,KEDAI UEAT & RUNCIT HONG NING SDN. BHD,"No 02664143 454) HO8, JALAN LANG",21/12/16,8
X51006619506.jpg,KEDAI UEAT & RUNCIT HONG NING SDN. BHD,"No 02664143 454) HO8, JALAN LANG",24/12/16,25.55
X51006619507.jpg,Golden Arches Restaurants San Bhd,"No.3, Jalan $S82t/39,47400 Petaling Jaya Selangor",3/12/2016,15
X51006619509.jpg,GUDANG HASIL RESTAURANT SDN BHD,"NO. 33, LRG HANG JEBAT, MELAKA",2/12/2016,15.8
X51006619567.jpg,KEDAI UEAT & RUNCIT HONG NING SDN. BHD,"No 02664143 454) HO8, JALAN LANG",2/2/2016,676
X51006619569.jpg,"KAWASAN PERINDUSTRIAN RALAKONG,","LOT 1851-A 1851-B, JALAN KPH 6, 43300 SERI KENBANGAN, SELANGOR",1/2/2016,30.4
X51006619570.jpg,"KAWAGAN PERTNDUSTRIAN BALAKONG,","LOT 1851~A 1851-B, JALAN KPR 6, 43500 SERT KEMBANGAN, SELANGOR ",21-02-16,30.9
X51006619700.jpg,"KAWAGAN PERTNDUSTRIAN BALAKONG,","LOT 1851~A 1851-B, JALAN KPR 6, 43500 SERT KEMBANGAN, SELANGOR",10/1/2016,8.1
X51006619704.jpg,KAWASAN BALAKONG,"LOT 1851-A 1851-B, JALAN KPR 4, 43300 SERT KEMBANGAN, SELANGOR",11/1/2016,32
X51006619757.jpg,"JALAN KAPAR, MUKIN KAPAR","LOT P.T. 33198, BATU 4 42100 KLANG, SELANGOR",13-01-16,71.6
X51006619760.jpg,KRDAI UBAT  & RUNCIT HONG,"NO.8, JALAN LANGKUMNG",2/1/2016,29.1
X51006619764.jpg,"KAWAGAN PERTNDUSTRIAN BALAKONG,","LOT 1851-A 1851-B, JALAN KPR 4, 43300 SERT KEMBANGAN, SELANGOR",5/1/2016,34.4
X51006619766.jpg,"KAWAGAN PERTNDUSTRIAN BALAKONG,","LOT 1851-A 1851-B, JALAN KPB 4, 43300 SER] KEMBANGAN, SELANGOR",10/1/2016,59.2
X51006619779.jpg,Yam Fresh,"No.145G, Jalan Rimbunan Raya 1,",7/31/2016,7.95
X51006619784.jpg,BIZ LINK ,"LOT TCOO7 & 008 , 3RD FLOOR , SG, WANG PLAZA",7/6/2016,399
X51006619790.jpg,"TANAN SRI SEGAMBUT,","NO.2, JALAN UDANG SIAR 2,",19-Jul-16,15.5
X51006619842.jpg,"TAMAN SRI RAMPAI,","NO.2, JALAN UDANG SIAR 2,",3-Jun-16,32.7
X51006619863.jpg,"JALAN KAPAR, MUKIM KAPAR","LOT P.7. 35198, BATU 4 42100 KLANG, SELANGOR",8/6/2016,2.1
X51006619869.jpg,"Persiaran Bandar Utama,","SST REG. NO. 000992739928 Lot $3i9A, 2nd Floor, 47300 Petaling Jaya. Malaysia",12/6/2016,30.2
X51006620175.jpg,KAWASAN PERINDUSTRAIN BALAKONG ,"LOT JALAN KPB 64, 44300 SERT SELANGOR",6/5/2016,26.7
X51006620192.jpg,"Persiaran Bandar Utama,","Lot S319A, 2nd Floor, 47800 Petaling Jaya. Malaysia",1/5/2016,8.8
X51006620437.jpg,"JALAN KAPAR, MUKIN KAPAR","LOT P.T. 33198, BATU 4 42100 KLANG, SELANGOR",20-09-16,14.2
X51006647933.jpg,brs be axes,"1-G,JALAN 0S 1/3,0NE SELAYANG OFF JALAN RAWANG 68100 B,CAVES",28/05/2018,1.7
X51006647984.jpg,Yavsar,"No. 72A, Jalan Universiti, 46200, Petaling Jaya, Selangor.",15/05/2018,64.5
X51006733495.jpg,"JALAN KAPAR, MUKIM KAPAR","LOT P.T. 33198, BATU 4 42100 KLANG, SELANGOR",19-10-16,14.2
X51006828199.jpg,Pu Tien €M) SDN Bib,"Lot 2-25, Sunway Velocity Mal",12/10/2017,13.9
X51006828200.jpg,Mig Vai ley,"Mid Valley City,",15/12/2017,21.6
X51006828201.jpg,THE COFFEE BERN (daft,Mid Valley City. Lingkaran Syed Put,15/12/2017,39.7
X51006856982.jpg,Guardian Health And Beauty Sun Bhd,Lot Basement Level 1 Jalan S821/60. Utena.,16/08/2017,110
X51006857126.jpg,SKL DAMANSARA ENTERPRISE,"696, JALAN S$S$2140, SELANGOR.",28/07/17,28.8
X51006857132.jpg,"SRE FLR, AEON TAMAN MALURT SC",JUN TAMAN MALURT,9/7/2017,23.8
X51006857137.jpg,TANAN BERKELEY,"LOT PLT. 2811, JALAN ANGSA, $1150 KLANG, SELANGOR",14-08-17,3.3
X51006857540.jpg,BECON STATIONER,"No.41G,JIn $821/60, Damansara Utama,47400 PJ, Selangor",13-11-2017,270.1
X51006912959.jpg,an conn,"No. 23, Jalan Sutera Tanjung 8/3, Taman Sutera Utama Johor ,Malaysia.",9/5/2018,10.9
X51006912976.jpg,BANDAR BARU PERMAS,"OT 214082111 JALAN PERMAS UTARA 81750, JOHOR BAHRU JOHOR",19/05/2018,71.1
X51006912998.jpg,PREPAY CHIT NUMBER,"LOT PTD 101051 Jalan Permas 10/10 81750 Masai, Johor",8/5/2018,50
X51006913018.jpg,"JLN JEJAKA, TAMAN MALURI","3RG FLR, AEON TAMAN MALURI St",11/5/2018,470
X51006913032.jpg,Aosode Eom,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",10-May-18,12.2
X51006913060.jpg,UNIHAKKA INTERNATIONAL SDN BHD,".2, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",21-May-18,8.2
X51006913061.jpg,UNIHAKKA INTERNATIONAL SDN BHD,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",23-May-18,9.2
X51007103597.jpg,GOLDEN KEY MAKER,"No 5, Jalan Kenari 2, Bandar Puchong Jaya, 47100 Puchong, Selangor",11-Apr-18,10
X51007103610.jpg,"BALAKONG,","iO) 1851-4 1851-8, JALAN KPB 5, SELANGOR",14-04-18,5
X51007103649.jpg,"KAWASAN PERINDUSTRIAN BALAKONG,","LOT 1851-A 1851-B, JALAN KPB 6, “= 43300 SER] KEMBANGAN, SELANGOR",21-04-18,48.9
X51007103668.jpg,"KAWAGAN PERTNDUSTRIAN BALAKONG,","LOT 1851-A 1851-B, JALAN KPB 6, 43300 SERI KEMBANGAN, SELANGOR",22-04-18,27.2
X51007103687.jpg,"KAWAGAN PERTNDUSTRIAN BALAKONG,","LOT 1851-A 1851-B, JALAN KPB 6, 43300 SERT KEMBANGAN, SELANGOR",27-04-18,1.9
X51007225406.jpg,UNIPHARM PHARMACY,"B12, Jalan SS 15/4,",5-Apr-18,24.9
X51007231274.jpg,UNIHAKKA INTERNATIONAL SDN BHD,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor 7",6-May-18,7.3
X51007231275.jpg,UNIHAKKA INTERNATIONAL SDN BHD,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor",12-May-18,6.6
X51007231276.jpg,UNIHAKKA INTERNATIONAL SDN BHD,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",2-May-18,8.2
X51007231331.jpg,Apso Ln en Oe,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",11-May-18,7.8
X51007231341.jpg,"a, UNIHAKKA INTERNATIONAL SDN BHD","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",3-May-18,8.2
X51007231343.jpg,UNIHAKKA INTERNATIONAL SDN BHD,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor",4-May-18,5.6
X51007231346.jpg,oO De Jelita Stesen Minyak,"81750, Johor Bahru",2/5/2018,60
X51007231364.jpg,Cerbang Alaf Restaurants San Bhd,"No.3, Jalan $$21/39,47400 Petal ing Jaya Selangor",26/05/2018,32.25
X51007231372.jpg,Global Food Empire Sdn Bhd,"No. 27, Jalan Austin Height 8/4, Taman Mount Austin, 81100 Johor Bahru.",5/1/2018,38.35
X51007339105.jpg,SANYO STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM",5/4/2017,3.3
X51007339109.jpg,SANYO STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM",27/03/2017,8.7
X51007339116.jpg,SANYO STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH ;U13/X 40170 SETIA ALAM",28/10/2017,21.9
X51007339119.jpg,SANYO STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM",17/11/2017,2
X51007339121.jpg,SANYO STATIONERY SHOP,"NO. JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM",12/9/2017,8.7
X51007339122.jpg,SANYO STATIONERY SHOP,"NO, 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM",14/10/2017,8.7
X51007339125.jpg,SANYO STATIONERY SHOP,"NO. 31G&:33G, JALAN SETIA INDAH 40170 SETIA ALAM",24/09/2017,8.7
X51007339127.jpg,SANYO STATIONERY SHOP,"NO. 31G8&33G, JALAN SETIA INDAH ;U13/X 40170 SETIA ALAM",24/10/2017,3
X51007339134.jpg,SANYO STATIONERY SHOP,"NO. 31G833G, JALAN SETIA INDAH ,U13/x 40170 SETIA ALAM",6/10/2017,8.7
X51007339159.jpg,SANYO STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH 40170 SETIA ALAM",16/12/2017,8.7
X51007339160.jpg,SANYO STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM",21/12/2017,3.9
X51007339161.jpg,SANYO STATIONERY SHOP,"'NO. 31G833G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM",29/11/2017,2.3
X51007339163.jpg,SANYO STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH ,U13/X 40170 SETIA ALAM",23/11/2017,10.89
X51007339638.jpg,ATK HUAT,ALAM) SOM,28/09/2007,40
X51007391390.jpg,Super Ninety Nine SdnBhd,"No.3343, Ground Floor, Jalan 18/32, Taman Sri Serdana, BST Reg No: 001428234240",31/05/2018,3
X51007433809.jpg,SYARIKAT KAM SEONG SDN BHD ,"No. NO. 1442, JALAN SK 11/5, SERI KEMBANGAN 43300 SELANGOR",8/3/2018,190
X51007579714.jpg,NASI KANDAR PELITA,"CO REG NO:481477-P NO.2-1, JALAN KAMARUDDIN ISA",3/6/2018,61.7
X51007579719.jpg,SOUP & PORRIDGE,"LOT S1ONB S12NB,",5/6/2018,20.7
X51007579725.jpg,THONG RECIPE,"JALAN 887/26, 47301 PETALING JAYA SELANGOR",27/06/2018,100
X51007846266.jpg,"a) Pn ey OO) ae""","12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru; Johor",1-Jun-18,8.76
X51007846268.jpg,UNUNIHAKKA INTERNATIONAL SDN BHD,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",2-Jun-18,10.36
X51007846282.jpg,www moon lightcakecom,"No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya",2/8/2018,16.21
X51007846283.jpg,PEELS fh ef ae MD ra,"BRD FLR, AEQN TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI",3/6/2018,147.45
X51007846288.jpg,UNIHAKKA INTERNATIONAL SDN BHD,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",6-Jun-18,7.25
X51007846289.jpg,www moonl ightcake com,"No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya",7/6/2018,15
X51007846290.jpg,UNIHAKKA INTERNATIONAL SDN BHD,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",7-Jun-18,8.19
X51007846303.jpg,UNIHAKKA INTERNATIONAL SDN BHD,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",8-Jun-18,6.69
X51007846304.jpg,UNIHAKKA INTERNATIONAL SDN BHD,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",5-Jun-18,7.52
X51007846310.jpg,ightcake,"No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya",18/06/2011,28.19
X51007846321.jpg,CHEF HENRY RIBS HOUSE,"4, Jalan Kebudayaan 1 Taman Universiti 81300, Skudai",5/6/2018,1835.85
X51007846355.jpg,"3RD FLR, AEON TAMAN MALURI SC","7 JLN JEJAKA, TAMAN MALURI",17/06/2018,50
X51007846358.jpg,OLD TOWN WHITE COFFE,"LOT NO Hypermarket Plentong No3, Jalan Masai Lama 81750 Masai. Johor Bahru",3-Jun-18,28
X51007846360.jpg,TKANO HANDEL SDN BHD,"No. 33, Jalan Harmonium Taman Desa Tebrau 81100 Johor Bahru",9/6/2018,100
X51007846361.jpg,"Bandar Baru Permas Jaya,","NO.7G, Jalan Permas 11, 81750 Masai, Johor.",11/6/2018,102.4
X51007846371.jpg,UNIHAKKA INTERNATIONAL SDN BHD,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",13-Jun-18,8.85
X51007846372.jpg,UNIHAKKA INTERNATIONAL SDN BHD,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",14-Jun-18,10.17
X51007846379.jpg,"JUN JEJASA, TAMAN MALURI","3RD FLR, AEGON TAMAN MALURI SC",3/6/2018,79.45
X51007846387.jpg,BOOK TALK (MUTIARA RINI) SDN BHD,"NO. 53 55, JALAN UTAMA 34, JOHOR.",21/6/2018,9.3
X51007846392.jpg,UNIHAKKA INTERNATIONAL SDN BHD,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",19-Jun-18,8.46
X51007846396.jpg,Gerbang Alaf Restaurants Sdn Bhd,"No.3, Jalan $$21/39,47406 Petaling Jaya Selangor",24/06/2018,7.35
X51007846397.jpg,UNIHAKKA INTERNATIONAL SDN BHD,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor",21-Jun-18,7.7
X51007846400.jpg,NAM SAN SEOUL KOREAN BBQ,"aN No 4, Jalan Permas 10/5. ee 81750 Johor Bahru, Johor.",19/06/2018,152.9
X51007846403.jpg,KSL City,"NO.33 Jalan Seladang Taman Abad, 80250 Johor Bahru, Johor",2/6/2018,13.7
X51008030561.jpg,RESTORAN WAN SHENG,"No.2, Jalan Temenagung 19/9, Seksyen 9, Bandar Mahkota Cheras,",9/4/2018,17.6
X51008030563.jpg,RESTORAN WAN SHENG,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor",2/4/2018,6
X51008042779.jpg,RESTORAN WAN SHENG,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor",5/5/2018,7.6
X51008042780.jpg,RESTORAN WAN SHENG,"No.2, Jalan Temenggung 19/9, Seksyen Bandar Mahkota Cheras, 43200 Cheras, Selangor",10/5/2018,7.2
X51008042781.jpg,RESTORAN WAN SHENG,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor",11/5/2018,1.9
X51008042786.jpg,Garbang Alaf Restaurarits Sdn Bhd,"No.3, Jalan $$21/39,47400 Petaling Jaya Selangor",30/05/2018,50
X51008042787.jpg,FISH FARM THAL RESTAURANT,"Comp. Reg, No. 928627-V 68000 Amapng, Selangor.",1/8/2018,412.9
X51008099047.jpg,RESTORAN WAN SHENG,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor",21-06-2018,4.6
X51008099086.jpg,RESTORAN WAN SHENG,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor",29-06-2018,7.2
X51008099088.jpg,RESTORAN WAN SHENG,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor",27-06-2018,2.3
X51008099090.jpg,RESTORAN WAN SHENG,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor",1/6/2018,4.8
X51008099100.jpg,PappaRich BMC,"NO.19 21 JALAN TEMENGGUNG 23/9 BANDAR MAHKOTA CHERAS 43200 SELANGOR DARUL EHSAN, MALAYSIA",29-Jun-18,46.89
X51009008095.jpg,BOON SENG PAPER SDN BHD (1248717-W),"12, JALAN BUNGA TANJUNG, 40000 SHAH ALAM, SELANGOR",19/03/2018,31.8
X51009447842.jpg,PASARAYA BORONG PINTAR,"BR No.: (124525-H) NO 19-G&19-1&19-2 JALAN TASIK UTAMA 4,",14/03/2018,5
X51009453729.jpg,UAN HING STATIONERY SDN BHD,"NO.32 33, JALAN SR 19. SEKSYEN 9. TAMAN SERDANG RAYA, 43300 SERI KEMBANGAN, SELANGOR",27/03/2018,75
X51009568881.jpg,HON HWA HARDWARE TRADING,"Company Reg. No. NO 37, JALAN MANIS 7, TAMAN SEGAR,",21/09/2017,10.4
